dd-mm-yyyyThh:mm:ss,Longitude [degrees_east] ,Latitude [degrees_north] ,Depth [m] ,DataSet,Datatype,Parameter,Value,Precision,Unit,Species,Matrix,DEPHL,DEPHU,QFLAG,BASIS,Depth Class,Age Class,Length Class,Sex,DayNight,NOINP,Original Value,Original Unit,SampleID,MeasurementID,ICES Position Note,ICES DateTime Note
22/05/2001 00:00,4.2008,51.4758,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.20E-07,g/g,8388631_274328_1793432,144C294512,,
22/05/2001 00:00,4.1328,51.4975,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.60E-07,g/g,8388631_274326_1793430,144C294364,,
22/05/2001 00:00,4.0163,51.6012,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.40E-07,g/g,8388631_274335_1793427,144C294507,,
22/05/2001 00:00,4.0967,51.6672,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.70E-07,g/g,8388631_274324_1793428,144C294362,,
06/06/2001 00:00,4.2507,51.3503,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.00E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.00E-06,g/g,8388631_274323_1793434,144C294361,,
06/06/2001 00:00,3.8267,51.3505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,9.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,9.50E-07,g/g,8388631_274321_1793420,144C294359,,
06/06/2001 00:00,3.902,51.3737,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.10E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.10E-06,g/g,8388631_274331_1793423,144C294515,,
06/06/2001 00:00,3.7072,51.3978,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.80E-07,g/g,8388631_274318_1793417,144C294368,,
06/06/2001 00:00,3.5595,51.4077,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.00E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.00E-06,g/g,8388631_274317_1793416,144C294367,,
06/06/2001 00:00,3.9198,51.4222,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.00E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.00E-06,g/g,8388631_274332_1793424,144C294358,,
06/06/2001 00:00,3.9878,51.4378,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.10E-07,g/g,8388631_274334_1793426,144C294506,,
15/05/2002 00:00,7.0978,53.3037,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.80E-07,g/g,8388632_274264_1793344,144C295072,,
15/05/2002 00:00,7.2553,53.3222,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.50E-07,g/g,8388632_274267_1793347,144C295079,,
16/05/2002 00:00,6.9408,53.3403,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.10E-07,g/g,8388632_274262_1793342,144C295083,,
17/05/2002 00:00,6.5087,53.4522,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.50E-07,g/g,8388632_274243_1793335,144C295076,,
21/05/2001 00:00,3.9263,51.5505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.60E-07,g/g,8388631_274333_1793425,144C294505,,
21/05/2001 00:00,3.8558,51.6108,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.00E-07,g/g,8388631_274330_1793422,144C294514,,
21/05/2001 00:00,3.8075,51.6113,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.70E-07,g/g,8388631_274320_1793419,144C294370,,
21/05/2001 00:00,3.8517,51.6567,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.90E-07,g/g,8388631_274322_1793421,144C294360,,
21/05/2001 00:00,3.7933,51.6858,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.70E-07,g/g,8388631_274319_1793418,144C294369,,
03/06/2002 00:00,6.1742,53.4675,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.20E-07,g/g,8388632_274251_1793333,144C295185,,
04/06/2002 00:00,4.912,52.9858,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.80E-07,g/g,8388632_274238_1793318,144C295087,,
04/06/2002 00:00,4.9058,53.13,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.50E-07,g/g,8388632_274236_1793316,144C295085,,
04/06/2002 00:00,6.878,53.4105,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.80E-07,g/g,8388632_274261_1793341,144C295082,,
04/06/2002 00:00,6.8058,53.463,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.80E-07,g/g,8388632_274260_1793340,144C295081,,
02/10/2002 00:00,6.5095,53.5248,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.50E-07,g/g,8388632_274244_1793336,144C295077,,
15/10/2002 00:00,6.6072,53.538,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.70E-07,g/g,8388632_274258_1793338,144C295067,,
15/10/2002 00:00,6.8552,53.5493,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.60E-07,g/g,8388632_274268_1793348,144C295080,,
15/10/2002 00:00,6.75,53.5805,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.80E-07,g/g,8388632_274259_1793339,144C295068,,
16/10/2002 00:00,5.2483,53.2522,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.20E-07,g/g,8388632_274252_1793322,144C295186,,
13/11/2002 00:00,5.5487,53.4272,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.90E-07,g/g,8388632_274256_1793326,144C295178,,
02/12/2002 00:00,5.3112,53.3787,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.80E-07,g/g,8388632_274253_1793323,144C295064,,
22/04/2004 00:00,3.902,51.3737,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.80E-07,g/g,8388666_274480_1793566,144C300866,,
22/04/2004 00:00,3.7072,51.3978,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.70E-07,g/g,8388666_274460_1793559,144C300846,,
22/04/2004 00:00,3.5595,51.4077,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.90E-07,g/g,8388666_274459_1793558,144C300847,,
22/04/2004 00:00,3.505,51.4217,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.10E-07,g/g,8388666_274458_1793557,144C300845,,
22/04/2004 00:00,3.5537,51.4228,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.10E-07,g/g,8388666_274464_1793581,144C300856,,
22/04/2004 00:00,3.9205,51.4252,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.00E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.00E-06,g/g,8388666_274469_1793579,144C300857,,
22/04/2004 00:00,3.9878,51.4378,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.70E-07,g/g,8388666_274482_1793568,144C300862,,
06/06/2002 00:00,5.0478,52.9388,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.10E-07,g/g,8388632_274241_1793321,144C295078,,
06/06/2002 00:00,5.0323,53.0528,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.30E-07,g/g,8388632_274240_1793320,144C295089,,
06/06/2002 00:00,7.175,53.2488,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388632_274266_1793346,144C295074,,
06/06/2002 00:00,7.1587,53.3005,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.80E-07,g/g,8388632_274265_1793345,144C295073,,
05/10/1990 00:00,3.8,51.6832,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.60E-07,g/g,7917996_231507_1705140,144C282491,,
05/10/1990 00:00,3.8,51.6832,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.50E-07,g/g,7917996_231507_1705140,144C282838,,
05/10/1990 00:00,3.8,51.6832,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.10E-07,g/g,7917996_231507_1705140,144C282840,,
05/06/2002 00:00,4.9095,52.8922,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.60E-07,g/g,8388632_274237_1793317,144C295086,,
19/06/2002 00:00,5.7182,53.3993,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.80E-07,g/g,8388632_274249_1793331,144C295183,,
19/06/2002 00:00,5.7195,53.437,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.50E-07,g/g,8388632_274248_1793330,144C295071,,
01/07/2002 00:00,5.405,53.122,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.10E-07,g/g,8388632_274255_1793325,144C295177,,
01/07/2002 00:00,5.5562,53.2747,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.40E-07,g/g,8388632_274257_1793327,144C295179,,
01/07/2002 00:00,5.6272,53.3108,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.30E-07,g/g,8388632_274247_1793329,144C295070,,
01/07/2002 00:00,5.8017,53.3608,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.30E-07,g/g,8388632_274250_1793332,144C295184,,
02/07/2002 00:00,6.263,53.4147,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.90E-07,g/g,8388632_274242_1793334,144C295075,,
02/07/2002 00:00,6.5297,53.4383,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.20E-07,g/g,8388632_274245_1793337,144C295066,,
03/07/2002 00:00,5.6278,53.4328,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.60E-07,g/g,8388632_274246_1793328,144C295069,,
18/09/2002 00:00,5.3355,53.0762,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.10E-07,g/g,8388632_274254_1793324,144C295065,,
19/04/2004 00:00,4.2008,51.4758,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.40E-07,g/g,8388666_274467_1793577,144C300861,,
19/04/2004 00:00,4.1328,51.4975,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.60E-07,g/g,8388666_274465_1793575,144C300858,,
19/04/2004 00:00,4.0163,51.6012,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388666_274471_1793569,144C300863,,
19/04/2004 00:00,4.0923,51.6407,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.40E-07,g/g,8388666_274474_1793572,144C300852,,
19/04/2004 00:00,4.0967,51.6672,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.30E-07,g/g,8388666_274473_1793571,144C300851,,
20/04/2004 00:00,3.9263,51.5505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.20E-07,g/g,8388666_274481_1793567,144C300864,,
20/04/2004 00:00,3.8558,51.6108,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.90E-07,g/g,8388666_274479_1793565,144C300865,,
20/04/2004 00:00,3.8075,51.6113,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.30E-07,g/g,8388666_274462_1793561,144C300848,,
20/04/2004 00:00,3.8517,51.6567,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.50E-07,g/g,8388666_274478_1793564,144C300867,,
20/04/2004 00:00,3.7933,51.6858,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.80E-07,g/g,8388666_274461_1793560,144C300850,,
21/04/2004 00:00,4.2507,51.3503,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.80E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.80E-06,g/g,8388666_274470_1793580,144C300854,,
21/04/2004 00:00,4.1105,51.3597,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.30E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.30E-06,g/g,8388666_274475_1793573,144C300860,,
21/04/2004 00:00,4.1667,51.384,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2.00E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,2.00E-06,g/g,8388666_274466_1793576,144C300859,,
21/04/2004 00:00,4.208,51.3912,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.50E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.50E-06,g/g,8388666_274468_1793578,144C300855,,
21/04/2004 00:00,4.03,51.42,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-07,g/g,8388666_274472_1793570,144C300853,,
08/02/2005 00:00,5.3355,53.0762,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.80E-07,g/g,8388633_274221_1793292,144C296266,,
17/09/2002 00:00,4.9803,53.2628,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.20E-07,g/g,8388632_274239_1793319,144C295088,,
22/04/2004 00:00,3.8267,51.3505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.00E-07,g/g,8388666_274477_1793563,144C300849,,
07/02/2005 00:00,5.2483,53.2522,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.10E-07,g/g,8388633_274210_1793290,144C296258,,
07/02/2005 00:00,5.3112,53.3787,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.50E-07,g/g,8388633_274220_1793291,144C296265,,
07/03/2005 00:00,6.5095,53.5248,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.90E-07,g/g,8388633_274212_1793304,144C296524,,
07/03/2005 00:00,6.6072,53.538,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.60E-07,g/g,8388633_274226_1793306,144C296520,,
06/04/2005 00:00,5.405,53.122,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.20E-07,g/g,8388633_274222_1793293,144C296267,,
06/04/2005 00:00,5.5562,53.2747,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.40E-07,g/g,8388633_274224_1793295,144C296263,,
06/04/2005 00:00,5.6272,53.3108,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388633_274214_1793297,144C296271,,
06/04/2005 00:00,5.8017,53.3608,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,2.80E-07,g/g,8388633_274217_1793300,144C296268,,
21/03/2005 00:00,4.9095,52.8922,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.70E-07,g/g,8388633_274206_1793286,144C296535,,
21/03/2005 00:00,4.9058,53.13,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.80E-07,g/g,8388633_274205_1793285,144C296534,,
24/03/2005 00:00,5.0478,52.9388,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388633_274209_1793289,144C296257,,
24/03/2005 00:00,4.912,52.9858,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388633_274207_1793287,144C296536,,
24/03/2005 00:00,5.0323,53.0528,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.60E-07,g/g,8388633_274208_1793288,144C296256,,
14/04/2005 00:00,6.1742,53.4675,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.30E-07,g/g,8388633_274218_1793301,144C296269,,
18/04/2005 00:00,6.5087,53.4522,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.30E-07,g/g,8388633_274211_1793303,144C296523,,
04/03/2005 00:00,5.7182,53.3993,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.60E-07,g/g,8388633_274216_1793299,144C296519,,
19/04/2005 00:00,7.175,53.2488,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.40E-07,g/g,8388633_274233_1793313,144C296527,,
19/04/2005 00:00,7.1587,53.3005,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.70E-07,g/g,8388633_274232_1793312,144C296526,,
20/04/2005 00:00,6.878,53.4105,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.40E-07,g/g,8388633_274229_1793309,144C296529,,
20/04/2005 00:00,6.5297,53.4383,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,2.70E-07,g/g,8388633_274213_1793305,144C296525,,
20/04/2005 00:00,6.8058,53.463,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.20E-07,g/g,8388633_274228_1793308,144C296522,,
21/04/2005 00:00,6.263,53.4147,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.60E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.60E-07,g/g,8388633_274219_1793302,144C296270,,
27/04/2005 00:00,7.0978,53.3037,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.90E-07,g/g,8388633_274231_1793311,144C296531,,
28/04/2005 00:00,7.2553,53.3222,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.50E-07,g/g,8388633_274234_1793314,144C296528,,
11/05/2005 00:00,5.7195,53.437,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.40E-07,g/g,8388633_274215_1793298,144C296518,,
20/05/2005 00:00,6.9408,53.3403,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.70E-07,g/g,8388633_274230_1793310,144C296530,,
24/05/2005 00:00,5.6278,53.4328,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.80E-07,g/g,8388633_274225_1793296,144C296264,,
31/10/2005 00:00,5.5487,53.4272,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.40E-07,g/g,8388633_274223_1793294,144C296262,,
11/11/2005 00:00,6.8552,53.5493,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.70E-07,g/g,8388633_274235_1793315,144C296537,,
11/11/2005 00:00,6.75,53.5805,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.70E-07,g/g,8388633_274227_1793307,144C296521,,
