datelastmodified,catalognumber,scientificname,yearcollected,monthcollected,daycollected,longitude,latitude,coordinateprecision,minimumdepth,maximumdepth,sex,observedindividualcount,aphiaid,occurrenceid,datasetid,dataprovider_id,aphiaidaccepted,scientificname_accepted,taxonlsid
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28923,Acartia (Acartiura) clausi,2009,7,8,3.17,51.39,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_28923,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28922,Acartia (Acartiura) clausi,2009,7,8,3.17,51.39,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_28922,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29106,Cirripedia,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1082,ILVO_zoopl_BPNS_29106,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1082,Cirripedia,urn:lsid:marinespecies.org:taxname:1082
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26178,Bivalvia,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=105,ILVO_zoopl_BPNS_26178,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,105,Bivalvia,urn:lsid:marinespecies.org:taxname:105
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29117,Bivalvia,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=105,ILVO_zoopl_BPNS_29117,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,105,Bivalvia,urn:lsid:marinespecies.org:taxname:105
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31518,Polychaeta,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_31518,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26177,Polychaeta,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_26177,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29099,Polychaeta,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_29099,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25705,Polychaeta,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_25705,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26181,Copepoda,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,ILVO_zoopl_BPNS_26181,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1080,Copepoda,urn:lsid:marinespecies.org:taxname:1080
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31531,Copepoda,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,ILVO_zoopl_BPNS_31531,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1080,Copepoda,urn:lsid:marinespecies.org:taxname:1080
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25697_25707,Cirripedia,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1082,ILVO_zoopl_BPNS_25697_25707,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1082,Cirripedia,urn:lsid:marinespecies.org:taxname:1082
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25704,Cirripedia,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1082,ILVO_zoopl_BPNS_25704,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1082,Cirripedia,urn:lsid:marinespecies.org:taxname:1082
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26187,Paracalanus/pseudocalanus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1100,ILVO_zoopl_BPNS_26187,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1100,Calanoida,urn:lsid:marinespecies.org:taxname:1100
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25725,Paracalanus/pseudocalanus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1100,ILVO_zoopl_BPNS_25725,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1100,Calanoida,urn:lsid:marinespecies.org:taxname:1100
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31534,Paracalanus/pseudocalanus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1100,ILVO_zoopl_BPNS_31534,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1100,Calanoida,urn:lsid:marinespecies.org:taxname:1100
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26175,Harpacticoida,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,ILVO_zoopl_BPNS_26175,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1102,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29067_29111,Decapoda,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1130,ILVO_zoopl_BPNS_29067_29111,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1130,Decapoda,urn:lsid:marinespecies.org:taxname:1130
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26146,Decapoda,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1130,ILVO_zoopl_BPNS_26146,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1130,Decapoda,urn:lsid:marinespecies.org:taxname:1130
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31529,Phoronida,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1789,ILVO_zoopl_BPNS_31529,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1789,Phoronida,urn:lsid:marinespecies.org:taxname:1789
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29075,Pleuronectiformes,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=10331,ILVO_zoopl_BPNS_29075,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,10331,Pleuronectiformes,urn:lsid:marinespecies.org:taxname:10331
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31506,Pisces,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_31506,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31513,Pisces,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_31513,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29091,Pisces,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_29091,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26151,Pisces,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_26151,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25692,Pisces,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_25692,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25698,Pisces,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_25698,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25690,Corophium,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=101489,ILVO_zoopl_BPNS_25690,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,101489,Corophium,urn:lsid:marinespecies.org:taxname:101489
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26150,Megaluropus agilis,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102783,ILVO_zoopl_BPNS_26150,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,102783,Megaluropus agilis,urn:lsid:marinespecies.org:taxname:102783
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25694,Megaluropus agilis,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102783,ILVO_zoopl_BPNS_25694,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,102783,Megaluropus agilis,urn:lsid:marinespecies.org:taxname:102783
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26162,Pontocrates altamarinus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102916,ILVO_zoopl_BPNS_26162,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,102916,Pontocrates altamarinus,urn:lsid:marinespecies.org:taxname:102916
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29098,Oikopleura (Vexillaria) dioica,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_29098,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25706,Oikopleura (Vexillaria) dioica,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_25706,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26165,Oikopleura (Vexillaria) dioica,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_26165,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31517,Oikopleura (Vexillaria) dioica,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_31517,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26158,Calanus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104152,ILVO_zoopl_BPNS_26158,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104152,Calanus,urn:lsid:marinespecies.org:taxname:104152
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25723,Centropages,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104159,ILVO_zoopl_BPNS_25723,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104159,Centropages,urn:lsid:marinespecies.org:taxname:104159
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26184,Centropages,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104159,ILVO_zoopl_BPNS_26184,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104159,Centropages,urn:lsid:marinespecies.org:taxname:104159
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31538,Centropages,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104159,ILVO_zoopl_BPNS_31538,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104159,Centropages,urn:lsid:marinespecies.org:taxname:104159
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31498_31540,Calanus helgolandicus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_31498_31540,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31497,Calanus helgolandicus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_31497,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31496,Calanus helgolandicus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_31496,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29082,Calanus helgolandicus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_29082,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29081,Calanus helgolandicus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_29081,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29080,Calanus helgolandicus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_29080,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26157,Calanus helgolandicus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_26157,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26156,Calanus helgolandicus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_26156,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25696,Calanus helgolandicus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_25696,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25695,Calanus helgolandicus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104466,ILVO_zoopl_BPNS_25695,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104466,Calanus helgolandicus,urn:lsid:marinespecies.org:taxname:104466
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31516,Centropages hamatus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_31516,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31515,Centropages hamatus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_31515,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25713,Centropages hamatus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_25713,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25714,Centropages hamatus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_25714,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26168,Centropages hamatus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_26168,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26167,Centropages hamatus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_26167,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29114,Centropages hamatus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_29114,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29113,Centropages hamatus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_29113,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26155,Centropages typicus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104499,ILVO_zoopl_BPNS_26155,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104499,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26169,Centropages typicus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104499,ILVO_zoopl_BPNS_26169,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104499,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25717,Centropages typicus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104499,ILVO_zoopl_BPNS_25717,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104499,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25716,Centropages typicus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104499,ILVO_zoopl_BPNS_25716,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104499,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29119,Isias clavipes,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104501,ILVO_zoopl_BPNS_29119,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104501,Isias clavipes,urn:lsid:marinespecies.org:taxname:104501
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29116,Pseudocalanus elongatus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_29116,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25715,Pseudocalanus elongatus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_25715,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31520,Pseudocalanus elongatus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_31520,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31519,Pseudocalanus elongatus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_31519,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31535,Pseudocalanus elongatus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_31535,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31530,Paracalanus parvus parvus,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_31530,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25721,Paracalanus parvus parvus,2009,2,16,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_25721,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26179,Paracalanus parvus parvus,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_26179,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29108,Paracalanus parvus parvus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_29108,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29109,Paracalanus parvus parvus,2009,7,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_29109,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26160,Labidocera wollastoni,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104736,ILVO_zoopl_BPNS_26160,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104736,Labidocera wollastoni,urn:lsid:marinespecies.org:taxname:104736
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26159,Labidocera wollastoni,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104736,ILVO_zoopl_BPNS_26159,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104736,Labidocera wollastoni,urn:lsid:marinespecies.org:taxname:104736
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26161,Labidocera wollastoni,2009,9,8,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104736,ILVO_zoopl_BPNS_26161,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104736,Labidocera wollastoni,urn:lsid:marinespecies.org:taxname:104736
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31522,Temora longicornis,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_31522,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_31521,Temora longicornis,2010,6,10,2.8,51.41,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_31521,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
